date,h00922,spread,s2_score,signal_used,nav,cash,shares,position,exposure,trade_action
2016-04-11,5137.17,1.0903,0.8643067846607669,,155620.99171866878,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-12,5116.27,1.0939999999999994,0.8645066273932254,,154987.8651671005,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-13,5186.78,1.028,0.8470588235294118,,157123.83421739147,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-14,5204.97,1.0151,0.8414096916299559,,157674.86636921097,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-15,5191.02,0.9986000000000002,0.8387096774193549,,157252.27711589145,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-18,5136.5,1.0499,0.8550512445095169,,155600.69531725487,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-19,5149.2,1.0417,0.8508771929824561,,155985.41815002606,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-20,5032.8,1.0568999999999995,0.8554744525547445,,152459.29706856428,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-21,5008.98,1.0702000000000005,0.8571428571428571,,151737.714558595,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-22,5035.61,1.0512,0.8529839883551674,,152544.42078195693,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-25,5039.77,1.0497,0.8502906976744186,,152670.44022954185,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-26,5066.4,1.0561000000000005,0.8534107402031931,,153477.14645290375,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-27,5047.83,1.0764,0.8594202898550725,,152914.60290923755,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-28,5041.97,1.1424,0.8885672937771346,,152737.08512970692,0.0,30.293136438675145,1.0,1.0,NONE
2016-04-29,5034.26,1.1722,0.9002890173410405,,152503.52504776474,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-03,5123.5,1.0861,0.86002886002886,0.9002890173410405,155206.8845435521,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-04,5107.3,1.0920999999999998,0.8631123919308358,,154716.13573324558,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-05,5109.4,1.0873,0.8589928057553957,,154779.75131976677,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-06,4971.95,1.2128999999999994,0.9209770114942528,,150615.95971627088,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-09,4852.44,1.2924999999999995,0.9555236728837876,,146995.6269804848,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-10,4867.92,1.2718000000000005,0.9484240687679084,,147464.5647325555,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-11,4896.01,1.2426999999999997,0.9284692417739628,,148315.4989351179,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-12,4903.95,1.2606000000000002,0.9428571428571428,,148556.02643844098,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-13,4893.37,1.2580000000000005,0.94151212553495,,148235.5250549198,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-16,4926.88,1.1549999999999994,0.8817663817663818,,149250.6480569798,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-17,4908.35,1.2015999999999996,0.9089615931721194,,148689.31623877116,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-18,4842.05,1.1836000000000002,0.8963068181818182,,146680.881292887,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-19,4839.71,1.1931000000000005,0.900709219858156,,146609.9953536205,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-20,4859.08,1.1456999999999995,0.8753541076487252,,147196.77340643763,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-23,4886.97,1.1592000000000002,0.8826025459688827,,148041.6489817123,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-24,4848.85,1.2011999999999996,0.9081920903954802,,146886.87462067,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-25,4853.07,1.1962000000000002,0.9026798307475318,,147014.71165644118,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-26,4863.45,1.1878000000000002,0.895774647887324,,147329.15441267463,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-27,4876.03,1.0625999999999998,0.829817158931083,,147710.24206907317,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-30,4877.47,0.9825000000000004,0.800561797752809,,147753.86418554487,0.0,30.293136438675145,1.0,1.0,NONE
2016-05-31,5015.37,0.8925000000000001,0.7699859747545582,,151931.28770043814,0.0,30.293136438675145,1.0,1.0,NONE
2016-06-01,5016.02,0.8967,0.7703081232492998,0.7699859747545582,151950.9782391233,60780.39129564933,18.175881863205085,0.6,0.6,SELL
2016-06-02,5029.26,0.8822999999999999,0.7636363636363637,,152191.62691499214,60780.39129564933,18.175881863205085,0.6,0.6006324886085966,NONE
2016-06-03,5056.97,0.6993,0.6424581005586593,,152695.28060142155,60780.39129564933,18.175881863205085,0.6,0.6019497717529098,NONE
2016-06-06,5059.18,0.8331999999999997,0.7322175732217573,,152735.44930033924,60780.39129564933,18.175881863205085,0.6,0.6020544570754451,NONE
2016-06-07,5051.75,0.8472,0.7437325905292479,,152600.40249809562,60780.39129564933,18.175881863205085,0.6,0.6017022871456198,NONE
2016-06-08,5029.13,0.9459,0.7885952712100139,,152189.2640503499,60780.39129564933,18.175881863205085,0.6,0.6006262880965053,NONE
2016-06-13,4887.92,0.9847,0.8041666666666667,,149622.64777244674,60780.39129564933,18.175881863205085,0.6,0.5937754597947827,NONE
2016-06-14,4900.81,1.0082,0.8085991678224688,,149856.93488966345,60780.39129564933,18.175881863205085,0.6,0.5944105533694475,NONE
2016-06-15,4970.32,0.8733,0.7562326869806094,,151120.34043797484,60780.39129564933,18.175881863205085,0.6,0.5978013871627309,NONE
2016-06-16,4944.62,0.9199000000000002,0.7786998616874136,,150653.22027409045,60780.39129564933,18.175881863205085,0.6,0.5965543173583099,NONE
2016-06-17,4986.05,0.9376000000000002,0.7845303867403315,,151406.24705968302,60780.39129564933,18.175881863205085,0.6,0.5985608752874628,NONE
2016-06-20,4989.58,0.6842999999999999,0.6289655172413793,,151470.40792266018,60780.39129564933,18.175881863205085,0.6,0.5987309195953086,NONE
2016-06-21,4975.56,0.6949999999999998,0.6336088154269972,,151215.58205893805,60780.39129564933,18.175881863205085,0.6,0.59805470793374,NONE
2016-06-22,5018.47,0.6867000000000001,0.6313617606602476,,151995.50914968815,60780.39129564933,18.175881863205085,0.6,0.6001171900691381,NONE
2016-06-23,4995.25,0.6956000000000002,0.6346153846153846,,151573.4651728245,60780.39129564933,18.175881863205085,0.6,0.5990037489322598,NONE
2016-06-24,4938.73,1.2989000000000006,0.9588477366255144,,150546.16432991618,60780.39129564933,18.175881863205085,0.6,0.5962674202548832,NONE
2016-06-27,5005.29,1.2863000000000002,0.9547945205479452,,151755.9510267311,60780.39129564933,18.175881863205085,0.6,0.5994859451347437,NONE
2016-06-28,5035.69,1.2694999999999994,0.945280437756498,,152308.49783537252,60780.39129564933,18.175881863205085,0.6,0.6009389353879274,NONE
2016-06-29,5051.32,1.2428,0.924863387978142,,152592.58686889443,60780.39129564933,18.175881863205085,0.6,0.601681886762487,NONE
2016-06-30,5057.93,1.2169999999999996,0.9154160982264664,,152712.7294480102,60780.39129564933,18.175881863205085,0.6,0.6019952526855891,NONE
2016-07-01,5062.73,1.2133000000000005,0.9114441416893732,0.9154160982264664,152799.97368095358,0.0,30.181339648954932,1.0,1.0,BUY
2016-07-04,5139.62,0.5801000000000003,0.580952380952381,,155120.61688656174,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-05,5148.39,0.5806,0.5815217391304348,,155385.30723528308,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-06,5169.83,0.6275,0.5997286295793759,,156032.39515735666,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-07,5160.86,0.6080000000000001,0.5907859078590786,,155761.66854070555,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-08,5141.28,1.4616000000000002,0.9891745602165088,,155170.717910379,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-11,5156.5,0.7153999999999998,0.6445945945945946,,155630.07789983612,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-12,5276.63,0.6574999999999998,0.6086369770580297,,159255.76223186505,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-13,5303.68,0.9175,0.7722371967654986,,160072.1674693693,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-14,5282.79,0.9451,0.7819650067294751,,159441.67928410263,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-15,5296.11,0.9409999999999998,0.7795698924731183,,159843.6947282267,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-18,5304.11,0.9358,0.7758389261744967,,160085.14544541834,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-19,5280.44,1.1042,0.8471849865951743,,159370.75313592757,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-20,5264.56,1.1396000000000002,0.8607764390896921,,158891.47346230218,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-21,5294.23,1.0873,0.8368983957219251,,159786.95380968665,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-22,5239.04,0.9613999999999998,0.7850467289719626,,158121.24567446084,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-25,5260.18,0.9076,0.7613333333333333,,158759.27919463976,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-26,5331.19,0.8871000000000002,0.748335552596538,,160902.45612311203,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-27,5254.01,0.8936000000000002,0.7526595744680851,,158573.0603290057,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-28,5321.68,0.8866999999999998,0.7463479415670651,,160615.4315830505,0.0,30.181339648954932,1.0,1.0,NONE
2016-07-29,5320.33,0.9684,0.7891246684350133,,160574.6867745244,0.0,30.181339648954932,1.0,1.0,NONE
2016-08-01,5272.58,0.96,0.7841059602649006,0.7891246684350133,159133.5278062868,63653.41112251472,18.108803789372956,0.6,0.6,SELL
2016-08-02,5292.95,0.9563,0.7817460317460317,,159502.4041394763,63653.41112251472,18.108803789372956,0.6,0.6009250677698047,NONE
2016-08-03,5305.76,0.9693,0.7912813738441216,,159734.3779160182,63653.41112251472,18.108803789372956,0.6,0.6015046231564436,NONE
2016-08-04,5316.76,0.9659,0.7862796833773087,,159933.57475770128,63653.41112251472,18.108803789372956,0.6,0.6020009480876709,NONE
2016-08-05,5321.96,0.9745,0.7931488801054019,,160027.740537406,63653.41112251472,18.108803789372956,0.6,0.6022351443021473,NONE
2016-08-08,5377.7,0.9549000000000004,0.7776315789473685,,161037.12526062567,63653.41112251472,18.108803789372956,0.6,0.6047283443522927,NONE
2016-08-09,5412.19,0.9688,0.7884362680683311,,161661.69790332112,63653.41112251472,18.108803789372956,0.6,0.6062554584785972,NONE
2016-08-10,5387.64,0.9968000000000004,0.8018372703412073,,161217.12677029206,63653.41112251472,18.108803789372956,0.6,0.6051696715001602,NONE
2016-08-11,5366.01,0.992,0.799475753604194,,160825.4333443279,63653.41112251472,18.108803789372956,0.6,0.6042080546661267,NONE
2016-08-12,5473.18,0.9571,0.7761780104712042,,162766.15384643502,63653.41112251472,18.108803789372956,0.6,0.6089272270783653,NONE
2016-08-15,5608.37,0.9081,0.7516339869281046,,165214.2830307203,63653.41112251472,18.108803789372956,0.6,0.6147221054085327,NONE
2016-08-16,5584.73,0.9225000000000004,0.7571801566579635,,164786.19090913955,63653.41112251472,18.108803789372956,0.6,0.6137212058162557,NONE
2016-08-17,5584.54,0.9047999999999998,0.7483702737940026,,164782.75023641955,63653.41112251472,18.108803789372956,0.6,0.6137131402941817,NONE
2016-08-18,5572.74,0.9368,0.7643229166666666,,164569.06635170497,63653.41112251472,18.108803789372956,0.6,0.6132115680447545,NONE
2016-08-19,5579.49,0.9127999999999998,0.7516254876462939,,164691.30077728324,63653.41112251472,18.108803789372956,0.6,0.6134986436922066,NONE
2016-08-22,5545.39,0.9217,0.7558441558441559,,164073.79056806563,63653.41112251472,18.108803789372956,0.6,0.6120440022618466,NONE
2016-08-23,5549.52,0.8753000000000002,0.7250324254215305,,164148.57992771573,63653.41112251472,18.108803789372956,0.6,0.6122207627349255,NONE
2016-08-24,5533.06,0.871,0.7202072538860104,,163850.50901734264,63653.41112251472,18.108803789372956,0.6,0.6115153287941427,NONE
2016-08-25,5505.91,0.8963000000000001,0.7373868046571799,,163358.85499446117,63653.41112251472,18.108803789372956,0.6,0.6103461234184523,NONE
2016-08-26,5496.57,0.9427000000000004,0.7700258397932817,,163189.7187670684,63653.41112251472,18.108803789372956,0.6,0.6099422708524214,NONE
2016-08-29,5495.5,0.9379,0.7664516129032258,,163170.34234701382,63653.41112251472,18.108803789372956,0.6,0.6098959516359704,NONE
2016-08-30,5506.24,0.8731,0.7177835051546392,,163364.83089971167,63653.41112251472,18.108803789372956,0.6,0.6103603770043319,NONE
2016-08-31,5530.35,0.8636999999999997,0.7091377091377091,,163801.43415907345,63653.41112251472,18.108803789372956,0.6,0.6113989389085653,NONE
2016-09-01,5481.92,0.8847,0.7262210796915167,0.7091377091377091,162924.4247915541,65169.76991662166,17.832192894995266,0.6,0.6,SELL
2016-09-02,5494.38,0.8738999999999999,0.7188703465982028,,163146.61391502575,65169.76991662166,17.832192894995266,0.6,0.6005447593870071,NONE
2016-09-05,5516.51,0.8659999999999997,0.7076923076923077,,163541.24034379201,65169.76991662166,17.832192894995266,0.6,0.6015086483407883,NONE
2016-09-06,5562.23,0.8540999999999999,0.6991037131882202,,164356.5282029512,65169.76991662166,17.832192894995266,0.6,0.6034853581468419,NONE
2016-09-07,5566.77,0.8283,0.6828644501278772,,164437.48635869447,65169.76991662166,17.832192894995266,0.6,0.6036805757632169,NONE
2016-09-08,5574.46,0.8388,0.6896551724137931,,164574.61592205698,65169.76991662166,17.832192894995266,0.6,0.6040108035404059,NONE
2016-09-09,5528.22,0.8651,0.7079081632653061,,163750.05532259238,65169.76991662166,17.832192894995266,0.6,0.602016806722689,NONE
2016-09-12,5427.05,0.8834,0.7273885350318471,,161945.97236740572,65169.76991662166,17.832192894995266,0.6,0.5975832620969946,NONE
2016-09-13,5435.87,0.9148999999999998,0.7531806615776081,,162103.25230873958,65169.76991662166,17.832192894995266,0.6,0.5979737051018555,NONE
2016-09-14,5383.52,0.9613,0.7852604828462516,,161169.7370106866,65169.76991662166,17.832192894995266,0.6,0.595645118461039,NONE
2016-09-19,5437.84,0.8405,0.6878172588832487,,162138.38172874274,65169.76991662166,17.832192894995266,0.6,0.5980608094038424,NONE
2016-09-20,5443.18,0.8595999999999999,0.7008871989860583,,162233.605638802,65169.76991662166,17.832192894995266,0.6,0.5982967298297243,NONE
2016-09-21,5449.0,0.9507000000000004,0.7759493670886076,,162337.38900145085,65169.76991662166,17.832192894995266,0.6,0.5985535413777093,NONE
2016-09-22,5499.32,0.9263,0.7585335018963337,,163234.70494792704,65169.76991662166,17.832192894995266,0.6,0.6007603288932261,NONE
2016-09-23,5473.72,0.8494000000000002,0.6919191919191919,,162778.20080981514,65169.76991662166,17.832192894995266,0.6,0.5996406792039437,NONE
2016-09-26,5392.91,0.9667,0.7919293820933165,,161337.1813019706,65169.76991662166,17.832192894995266,0.6,0.5960647794221401,NONE
2016-09-27,5426.34,0.9479000000000002,0.77455919395466,,161933.31151045026,65169.76991662166,17.832192894995266,0.6,0.5975517988933614,NONE
2016-09-28,5417.63,0.9497999999999998,0.7748427672955975,,161777.99311033485,65169.76991662166,17.832192894995266,0.6,0.5971654199457466,NONE
2016-09-29,5436.2,0.9272999999999998,0.7562814070351759,,162109.13693239493,65169.76991662166,17.832192894995266,0.6,0.5979882988100808,NONE
2016-09-30,5451.22,0.9328,0.7590966122961104,,162376.97646967776,65169.76991662166,17.832192894995266,0.6,0.5986514139288001,NONE
2016-10-10,5523.2,0.9495999999999998,0.7744360902255639,0.7590966122961104,163660.53771425952,65464.21508570379,17.77888228355948,0.6,0.6,SELL
2016-10-11,5537.47,0.9339,0.7584480600750939,,163914.2423644459,65464.21508570379,17.77888228355948,0.6,0.6006191155729405,NONE
2016-10-12,5526.75,0.9195000000000002,0.7475,,163723.65274636616,65464.21508570379,17.77888228355948,0.6,0.6001541989347243,NONE
2016-10-13,5541.98,0.9270999999999998,0.7528089887640449,,163994.42512354476,65464.21508570379,17.77888228355948,0.6,0.6008143872184282,NONE
2016-10-14,5542.5,0.9168000000000004,0.743142144638404,,164003.6701423322,65464.21508570379,17.77888228355948,0.6,0.6008368896324696,NONE
2016-10-17,5503.01,0.9450000000000004,0.7708592777085927,,163301.58208095445,65464.21508570379,17.77888228355948,0.6,0.5991207540582746,NONE
2016-10-18,5576.93,0.902,0.7325870646766169,,164615.79705935516,65464.21508570379,17.77888228355948,0.6,0.6023211851162771,NONE
2016-10-19,5567.16,0.9319000000000002,0.7552795031055901,,164442.09737944478,65464.21508570379,17.77888228355948,0.6,0.6019011182115536,NONE
2016-10-20,5573.75,0.9417,0.7692307692307693,,164559.26021369343,65464.21508570379,17.77888228355948,0.6,0.6021845564892961,NONE
2016-10-21,5599.55,0.9285,0.7521685254027262,,165017.9553766093,65464.21508570379,17.77888228355948,0.6,0.6032903514269143,NONE
2016-10-24,5653.81,0.8776000000000002,0.7079207920792079,,165982.63752931522,65464.21508570379,17.77888228355948,0.6,0.6055960065453126,NONE
2016-10-25,5675.61,0.8531,0.6798516687268232,,166370.21716309682,65464.21508570379,17.77888228355948,0.6,0.6065148185655872,NONE
2016-10-26,5636.82,0.8428999999999998,0.6703703703703704,,165680.57431931753,65464.21508570379,17.77888228355948,0.6,0.6048769425464806,NONE
2016-10-27,5629.13,0.8686000000000003,0.6966707768187423,,165543.85471455695,65464.21508570379,17.77888228355948,0.6,0.6045506177285647,NONE
2016-10-28,5596.13,0.8691999999999998,0.6982758620689655,,164957.1515991995,65464.21508570379,17.77888228355948,0.6,0.6031441228764435,NONE
2016-10-31,5599.87,0.8338999999999999,0.6617466174661747,,165023.64461894002,65464.21508570379,17.77888228355948,0.6,0.6033040281174934,NONE
2016-11-01,5637.0,0.8232000000000004,0.6523341523341524,0.6617466174661747,165683.77451812857,66273.50980725144,17.63531394551661,0.6,0.6,SELL
2016-11-02,5584.47,0.855,0.6809815950920245,,164757.39147657057,66273.50980725144,17.63531394551661,0.6,0.5977509159783226,NONE
2016-11-03,5623.15,0.8388,0.6654411764705882,,165439.52541998314,66273.50980725144,17.63531394551661,0.6,0.5994094540648002,NONE
2016-11-04,5603.79,0.8424999999999998,0.6682986536107711,,165098.10574199795,66273.50980725144,17.63531394551661,0.6,0.5985810405915962,NONE
2016-11-07,5614.47,0.8214000000000001,0.6454767726161369,,165286.4508949361,66273.50980725144,17.63531394551661,0.6,0.5990384605125436,NONE
2016-11-08,5642.52,0.7943000000000002,0.6263736263736264,,165781.12145110784,66273.50980725144,17.63531394551661,0.6,0.600234880623625,NONE
2016-11-09,5611.95,0.8061000000000003,0.6329268292682927,,165242.0099037934,66273.50980725144,17.63531394551661,0.6,0.5989306239627745,NONE
2016-11-10,5684.07,0.7429999999999999,0.6065773447015834,,166513.86874554405,66273.50980725144,17.63531394551661,0.6,0.6019940542698793,NONE
2016-11-11,5711.29,0.71,0.5790754257907542,,166993.901991141,66273.50980725144,17.63531394551661,0.6,0.6031381444648964,NONE
2016-11-14,5714.28,0.6600000000000001,0.551640340218712,,167046.6315798381,66273.50980725144,17.63531394551661,0.6,0.6032634170442596,NONE
2016-11-15,5717.92,0.6720000000000002,0.5558252427184466,,167110.8241225998,66273.50980725144,17.63531394551661,0.6,0.603415816089625,NONE
2016-11-16,5714.18,0.6598999999999999,0.5503030303030303,,167044.86804844355,66273.50980725144,17.63531394551661,0.6,0.6032592286041861,NONE
2016-11-17,5740.65,0.6122000000000001,0.5302663438256658,,167511.67480858136,66273.50980725144,17.63531394551661,0.6,0.604364830791744,NONE
2016-11-18,5724.6,0.6356999999999999,0.5380894800483675,,167228.62801975582,66273.50980725144,17.63531394551661,0.6,0.6036951890831629,NONE
2016-11-21,5769.27,0.6112000000000002,0.5277777777777778,,168016.39749370207,66273.50980725144,17.63531394551661,0.6,0.6055533222003785,NONE
2016-11-22,5804.58,0.5960999999999999,0.5211097708082026,,168639.10042911826,66273.50980725144,17.63531394551661,0.6,0.6070098237086643,NONE
2016-11-23,5825.38,0.6042999999999998,0.5265060240963856,,169005.914959185,66273.50980725144,17.63531394551661,0.6,0.6078627791029887,NONE
2016-11-24,5858.64,0.5964,0.5210589651022864,,169592.46550101286,66273.50980725144,17.63531394551661,0.6,0.6092190203647012,NONE
2016-11-25,5910.09,0.5418999999999996,0.4939903846153846,,170499.8024035097,66273.50980725144,17.63531394551661,0.6,0.6112986122388185,NONE
2016-11-28,5943.77,0.5291000000000001,0.4801920768307323,,171093.7597771947,66273.50980725144,17.63531394551661,0.6,0.6126480013440846,NONE
2016-11-29,5968.8,0.4546999999999999,0.4244604316546763,,171535.171685251,66273.50980725144,17.63531394551661,0.6,0.613644775260106,NONE
2016-11-30,5903.74,0.4377999999999997,0.4119760479041916,,170387.81815995567,66273.50980725144,17.63531394551661,0.6,0.6110431454375712,NONE
2016-12-01,5962.41,0.3721000000000001,0.3552631578947368,0.4119760479041916,171422.48202913912,85711.24101456958,14.375267889086722,0.5,0.5,SELL
2016-12-02,5900.08,0.3765999999999998,0.3560334528076463,,170526.47158161236,85711.24101456958,14.375267889086722,0.5,0.4973728112731812,NONE
2016-12-05,5808.14,0.3851,0.3627684964200477,,169204.8094518897,85711.24101456958,14.375267889086722,0.5,0.49344678031188005,NONE
2016-12-06,5799.81,0.3117999999999998,0.3170441001191895,,169085.06347037363,85711.24101456958,14.375267889086722,0.5,0.49308803950274693,NONE
2016-12-07,5828.44,0.3374000000000001,0.3261904761904762,,169496.62739003816,85711.24101456958,14.375267889086722,0.5,0.49431889982486416,NONE
2016-12-08,5825.16,0.3485,0.3353151010701545,,169449.47651136198,85711.24101456958,14.375267889086722,0.5,0.49417818939781477,NONE
2016-12-09,5875.75,0.2893999999999996,0.2980997624703088,,170176.72131387086,85711.24101456958,14.375267889086722,0.5,0.496339802807193,NONE
2016-12-12,5732.24,0.2421000000000002,0.2597864768683274,,168113.72661910806,85711.24101456958,14.375267889086722,0.5,0.49015917534941184,NONE
2016-12-13,5723.02,0.2188999999999996,0.2417061611374407,,167981.18664917068,85711.24101456958,14.375267889086722,0.5,0.48975690239897035,NONE
2016-12-14,5680.3,0.2021000000000001,0.2378698224852071,,167367.0752049489,85711.24101456958,14.375267889086722,0.5,0.4878846935120774,NONE
2016-12-15,5618.52,0.1579999999999999,0.2198581560283688,,166478.9711547611,85711.24101456958,14.375267889086722,0.5,0.4851527468001275,NONE
2016-12-16,5632.92,0.2117,0.2420306965761511,,166685.97501236395,85711.24101456958,14.375267889086722,0.5,0.4857921249330549,NONE
2016-12-19,5627.78,0.1686,0.2252358490566037,,166612.08613541402,85711.24101456958,14.375267889086722,0.5,0.4855640847993001,NONE
2016-12-20,5591.79,0.1539999999999999,0.2179034157832744,,166094.72024408582,85711.24101456958,14.375267889086722,0.5,0.48396167627356274,NONE
2016-12-21,5646.54,0.2056,0.2423529411764705,,166881.7661610133,85711.24101456958,14.375267889086722,0.5,0.4863954104376364,NONE
2016-12-22,5656.37,0.2859000000000002,0.3008225616921269,,167023.07504436304,85711.24101456958,14.375267889086722,0.5,0.486829942558513,NONE
2016-12-23,5596.21,0.3213000000000003,0.3274647887323944,,166158.25892815558,85711.24101456958,14.375267889086722,0.5,0.4841590086013728,NONE
2016-12-26,5612.77,0.3292000000000001,0.3305978898007034,,166396.31336439884,85711.24101456958,14.375267889086722,0.5,0.4848969951223221,NONE
2016-12-27,5615.98,0.3360000000000003,0.3348946135831381,,166442.4579743228,85711.24101456958,14.375267889086722,0.5,0.4850398025977704,NONE
2016-12-28,5593.51,0.3885999999999998,0.3777777777777777,,166119.44570485505,85711.24101456958,14.375267889086722,0.5,0.4840384841708838,NONE
2016-12-29,5585.63,0.4711000000000003,0.455607476635514,,166006.16859388904,85711.24101456958,14.375267889086722,0.5,0.48368640912224065,NONE
2016-12-30,5612.71,0.4918,0.4760793465577596,,166395.4508483255,85711.24101456958,14.375267889086722,0.5,0.48489432506963204,NONE
2017-01-03,5669.76,0.3677999999999999,0.3601398601398601,0.4760793465577596,167215.5598813979,83607.77994069895,14.746264381684401,0.5,0.5,BUY
2017-01-04,5716.61,0.2704999999999997,0.2875436554132712,,167906.42236767983,83607.77994069895,14.746264381684401,0.5,0.502057284279362,NONE
2017-01-05,5722.89,0.2298,0.2558139534883721,,167999.0289079968,83607.77994069895,14.746264381684401,0.5,0.5023317665336863,NONE
2017-01-06,5698.27,0.2410000000000001,0.2624854819976771,,167635.97587891974,83607.77994069895,14.746264381684401,0.5,0.5012539551707728,NONE
2017-01-09,5730.91,0.2555999999999998,0.2807424593967517,,168117.2939483379,83607.77994069895,14.746264381684401,0.5,0.5026818599257763,NONE
2017-01-10,5715.01,0.2497000000000002,0.2734646581691773,,167882.82834466913,83607.77994069895,14.746264381684401,0.5,0.5019873040913431,NONE
2017-01-11,5670.12,0.2442000000000002,0.2650462962962963,,167220.8685365753,83607.77994069895,14.746264381684401,0.5,0.5000158731838432,NONE
2017-01-12,5635.61,0.2694000000000001,0.2913294797687861,,166711.97495276335,83607.77994069895,14.746264381684401,0.5,0.49848965580073895,NONE
2017-01-13,5639.46,0.2354000000000002,0.2551963048498845,,166768.74807063286,83607.77994069895,14.746264381684401,0.5,0.4986603850663441,NONE
2017-01-16,5643.66,0.1537000000000001,0.2133794694348327,,166830.68238103593,83607.77994069895,14.746264381684401,0.5,0.4988465026490663,NONE
2017-01-17,5655.56,0.1372,0.206221198156682,,167006.162927178,83607.77994069895,14.746264381684401,0.5,0.49937308614679327,NONE
2017-01-18,5690.7,0.1178999999999996,0.2002301495972382,,167524.34665755037,83607.77994069895,14.746264381684401,0.5,0.5009216176105545,NONE
2017-01-19,5677.92,0.1371000000000002,0.2068965517241379,,167335.88939875245,83607.77994069895,14.746264381684401,0.5,0.5003595448585085,NONE
2017-01-20,5727.95,0.1403999999999996,0.2112514351320321,,168073.6450057681,83607.77994069895,14.746264381684401,0.5,0.5025527057628243,NONE
2017-01-23,5734.66,0.133,0.2052752293577981,,168172.5924397692,83607.77994069895,14.746264381684401,0.5,0.5028453880162252,NONE
2017-01-24,5756.44,0.0629999999999997,0.1855670103092783,,168493.76607800229,83607.77994069895,14.746264381684401,0.5,0.503793037055189,NONE
2017-01-25,5764.58,-0.0032999999999998,0.1727688787185354,,168613.80067006923,83607.77994069895,14.746264381684401,0.5,0.5041462821640776,NONE
2017-01-26,5775.43,-0.0094999999999996,0.1714285714285714,,168773.7976386105,83607.77994069895,14.746264381684401,0.5,0.5046163497504192,NONE
2017-02-03,5739.17,-0.0548000000000001,0.160958904109589,0.1714285714285714,168239.09809213062,134591.2784737045,5.862837242741742,0.2,0.2,SELL
2017-02-06,5756.23,-0.1267,0.1459521094640821,,168339.11809549178,134591.2784737045,5.862837242741742,0.2,0.2004753262556808,NONE
2017-02-07,5760.13,-0.1146000000000002,0.1480637813211845,,168361.98316073848,134591.2784737045,5.862837242741742,0.2,0.200583908867315,NONE
2017-02-08,5780.82,-0.0908999999999999,0.1547212741751991,,168483.2852632908,134591.2784737045,5.862837242741742,0.2,0.20115946063505874,NONE
2017-02-09,5805.85,-0.0583,0.1625,,168630.03207947663,134591.2784737045,5.862837242741742,0.2,0.2018546351798677,NONE
2017-02-10,5842.68,-0.1048999999999997,0.1509648127128263,,168845.96037512683,134591.2784737045,5.862837242741742,0.2,0.2028753416742594,NONE
2017-02-13,5886.25,-0.1065999999999998,0.1496598639455782,,169101.40419379307,134591.2784737045,5.862837242741742,0.2,0.20407947458874673,NONE
